temperature,humidity,ph,rainfall,label
17.30844532,20.01730914,5.86390397,115.199245,Kidney Beans
23.82576704,24.75485098,5.624690248,84.64143632,Kidney Beans
19.30607278,23.96362799,5.591560999,129.3449326,Kidney Beans
16.03768615,22.33195853,5.976312538,130.3900798,Kidney Beans
19.18572809,20.83398341,5.669236258,80.15293435,Kidney Beans
19.92889503,21.79992115,5.961934481,64.02640797,Kidney Beans
19.56376468,24.67385131,5.690065688,139.2921004,Kidney Beans
18.31357543,24.32991649,5.698371311,76.14153904,Kidney Beans
20.10993761,23.22323766,5.59503163,73.36386477,Kidney Beans
23.60506572,21.90539577,5.525904526,100.5978728,Kidney Beans
19.73136909,24.89487354,5.819403771,84.06354115,Kidney Beans
20.93409877,21.1893007,5.562201934,133.1914419,Kidney Beans
18.78226261,20.24768314,5.630664753,104.2570723,Kidney Beans
36.51268371,57.92887167,6.03160778,122.6539694,Pigeon Peas
36.89163721,62.73178224,5.269084669,163.7266551,Pigeon Peas
29.23540524,59.38967583,5.985792703,103.3301803,Pigeon Peas
27.33534897,43.35795962,6.09186275,142.3303677,Pigeon Peas
21.0643684,55.46985938,5.624731338,184.6226709,Pigeon Peas
30.33276599,42.35249879,6.446091759,149.299952,Pigeon Peas
31.80130272,45.03186173,5.623490043,147.0361442,Pigeon Peas
33.18184225,38.23184742,5.864623352,198.8298806,Pigeon Peas
29.38538562,63.47742011,5.761702519,90.05422663,Pigeon Peas
30.27374995,67.38680755,4.696518678,127.7767134,Pigeon Peas
35.45790488,68.75810535,5.269504214,108.6333046,Pigeon Peas
33.80020039,40.03262418,7.445444883,176.6165894,Pigeon Peas
28.69180475,49.47225353,5.833031708,96.36222901,Pigeon Peas
31.24021696,56.67369054,7.339320929,122.0146733,Pigeon Peas
28.98039357,57.23265151,6.347929353,120.7435664,Pigeon Peas
27.32198928,34.13737127,4.697750704,96.51524028,Pigeon Peas
21.47607807,38.80023714,4.962661422,180.382234,Pigeon Peas
18.31910448,34.69776639,4.964887857,107.4721605,Pigeon Peas
36.97794384,37.73992903,5.642813116,161.4812963,Pigeon Peas
24.80467592,40.1242747,5.6093956,121.5639121,Pigeon Peas
19.3479443,55.96805489,4.681576043,194.5921148,Pigeon Peas
28.88302142,50.12323801,5.70951224,179.2155874,Pigeon Peas
19.54314136,47.19188279,6.413543781,192.4372194,Pigeon Peas
24.7741949,50.54621094,6.007508163,114.2821387,Pigeon Peas
18.33124824,38.40975482,4.946369874,139.6483317,Pigeon Peas
19.14729038,45.3733757,5.517208078,132.7748215,Pigeon Peas
28.23416057,49.4421345,5.902103172,186.5008581,Pigeon Peas
30.11812084,34.13307843,5.719889876,157.0858232,Pigeon Peas
33.4126864,35.42910045,4.548202098,139.6702541,Pigeon Peas
24.18553163,46.68746847,6.669529416,177.3377996,Pigeon Peas
26.88630675,41.69617915,4.750929218,94.46748008,Pigeon Peas
31.33170829,57.97429171,4.946263888,161.7820226,Pigeon Peas
33.30711818,67.07780816,5.266227032,108.5090168,Pigeon Peas
23.45379018,46.48714759,7.10959773,150.8712202,Pigeon Peas
34.53823889,39.04468913,5.617008201,168.5948318,Pigeon Peas
19.50112224,34.51086611,5.632353113,197.3752649,Pigeon Peas
28.76794904,37.57792132,4.674941549,91.72084869,Pigeon Peas
30.97758716,32.24914235,7.161797643,180.716828,Pigeon Peas
18.39759147,36.82639309,6.624966131,93.12330644,Pigeon Peas
35.09357419,30.98685456,5.004074624,116.9106908,Pigeon Peas
34.93174223,30.40046769,6.345806011,159.2649827,Pigeon Peas
29.50523036,35.72032498,6.216814453,187.8961851,Pigeon Peas
34.51934775,47.52980027,5.921666758,129.0064612,Pigeon Peas
28.43430726,52.10010827,6.012719118,147.0414824,Pigeon Peas
18.41645629,34.80541039,4.684079249,163.2747473,Pigeon Peas
31.07508973,47.19847683,7.077170002,91.31256412,Pigeon Peas
20.89342749,46.24856523,6.208843215,195.5697875,Pigeon Peas
30.90607799,52.79913039,7.05181629,170.9919828,Pigeon Peas
27.9348279,66.45457122,4.722222454,145.3728801,Pigeon Peas
35.95176642,36.52780776,6.418062652,136.0456753,Pigeon Peas
19.54317155,56.92831399,4.803564468,173.1686574,Pigeon Peas
19.63736208,32.31528909,4.608695247,176.4134092,Pigeon Peas
31.2192752,56.46868874,5.611510977,129.2028653,Pigeon Peas
33.50876355,45.70976142,7.322097972,126.6738117,Pigeon Peas
24.80710166,45.01110015,5.023115055,188.4928637,Pigeon Peas
36.20970524,31.94550613,5.617122801,191.0658531,Pigeon Peas
30.50420876,35.48885969,5.391560418,162.5927723,Pigeon Peas
26.01630259,49.94704718,5.906596905,160.3337447,Pigeon Peas
31.48469278,35.6395615,6.574209678,100.546816,Pigeon Peas
33.15122581,32.45974539,4.807776749,105.0380275,Pigeon Peas
23.50222822,51.29019509,4.760038039,192.3023991,Pigeon Peas
34.87248659,38.83786012,5.180271502,148.2502786,Pigeon Peas
28.09269012,44.93322042,4.895927306,197.1144011,Pigeon Peas
24.54757829,57.3414485,6.436160044,118.3606557,Pigeon Peas
33.64769646,48.41490082,7.066087261,100.4673278,Pigeon Peas
20.5591255,60.54880693,6.655918078,191.0895109,Pigeon Peas
19.95991719,59.33157782,5.982854523,195.787103,Pigeon Peas
28.87667593,62.4901206,5.457871273,182.2688175,Pigeon Peas
36.04353699,43.61444121,4.759490199,159.8938645,Pigeon Peas
23.6734328,47.2879691,7.342409555,141.1250722,Pigeon Peas
25.74679443,40.7192594,4.820788186,100.7791633,Pigeon Peas
31.08564994,66.68832981,6.242052013,175.9303271,Pigeon Peas
18.72987676,61.33186249,5.001038726,139.8710041,Pigeon Peas
29.50304807,63.46513414,5.560224583,189.5208915,Pigeon Peas
20.43517772,39.37252634,4.747352458,137.2279662,Pigeon Peas
36.00415838,56.01334416,7.313517308,134.8596466,Pigeon Peas
31.46846241,35.39454002,5.661826398,174.5723999,Pigeon Peas
36.30049702,56.03021253,4.672437054,101.6073988,Pigeon Peas
29.49096726,67.10604388,6.471862118,153.2504506,Pigeon Peas
30.5753044,34.75591197,5.384762927,177.5764304,Pigeon Peas
24.69487673,59.96669215,5.859813416,91.95792434,Pigeon Peas
23.17409556,36.67847052,6.962386495,162.5931264,Pigeon Peas
19.04380471,33.10695144,6.12166671,155.3705624,Pigeon Peas
29.32379604,45.93248374,6.421748487,165.4113371,Pigeon Peas
34.6455408,54.32342534,4.828936119,180.9009998,Pigeon Peas
21.9989826,56.31006755,6.98571967,136.8274312,Pigeon Peas
22.99774444,60.24218572,4.603563116,159.689339,Pigeon Peas
30.55992394,35.29006485,6.979540061,178.8998611,Pigeon Peas
31.46417866,48.17631461,7.064973419,165.405354,Pigeon Peas
25.95058595,40.58227261,5.16516459,109.1821183,Pigeon Peas
21.01142393,69.69141302,5.111488821,185.2039114,Pigeon Peas
19.25100056,47.70351758,5.374358869,149.063196,Pigeon Peas
19.24462755,50.54495302,5.671419084,180.6465282,Pigeon Peas
22.47253208,62.56532471,5.667419697,96.74706956,Pigeon Peas
36.75087487,58.25799145,6.07938452,124.6028153,Pigeon Peas
29.89286629,66.35375127,6.931924963,198.1403003,Pigeon Peas
29.37735586,44.82294584,6.842744374,172.40168,Pigeon Peas
29.65052947,42.89833235,6.876572503,186.9226052,Pigeon Peas
19.54284889,66.34777265,6.151029296,173.1106982,Pigeon Peas
20.04611791,48.93905624,4.567446499,122.4564203,Pigeon Peas
17.02498456,16.98861173,7.485996067,88.55123143,Chickpea
19.02061277,17.13159126,6.920251378,79.92698081,Chickpea
17.88776475,15.40589717,5.996932037,68.54932919,Chickpea
18.86805647,15.65809214,6.391173589,88.51048983,Chickpea
18.36952567,19.56381041,7.152811172,79.26357665,Chickpea
20.45078582,15.40312102,5.988992796,92.68373702,Chickpea
20.6543203,16.60820843,6.231049028,74.6631118,Chickpea
17.3348681,18.74926979,7.550808267,82.61734721,Chickpea
18.17912258,18.90426935,7.010570541,81.84997529,Chickpea
18.01272266,18.30968112,8.753795334,81.98568791,Chickpea
20.99373558,19.33470387,8.718192847,93.55280105,Chickpea
19.46233971,15.22538951,7.976607593,74.58565097,Chickpea
19.81344531,14.69765308,6.515499549,78.96514709,Chickpea
18.97424756,19.5161216,8.490127142,80.7108745,Chickpea
18.19737048,14.71070537,6.576415562,70.18185181,Chickpea
18.72963144,19.18197264,6.481783043,71.58010169,Chickpea
20.99502153,19.8601304,7.966605025,73.50734019,Chickpea
20.28155898,16.39535215,8.140825437,82.52339655,Chickpea
17.48042641,15.7559405,7.228963452,66.96980581,Chickpea
20.88818675,14.32313811,6.492546046,90.46228334,Chickpea
17.08498521,16.14565756,7.528599957,71.31007253,Chickpea
20.09340593,15.11279612,7.701446446,85.74904898,Chickpea
17.57212145,14.99927489,8.519975748,89.31050665,Chickpea
19.12065218,18.43475844,6.620900869,85.52950164,Chickpea
18.57665902,19.22008229,8.104396058,72.94940441,Chickpea
17.16606398,14.42457525,6.204090835,72.32667516,Chickpea
18.2872007,16.67921616,6.051091339,74.87445574,Chickpea
19.03025305,18.66725565,7.690962338,94.70992037,Chickpea
17.1418614,17.0662427,7.829211144,83.74606679,Chickpea
17.47809436,17.93253975,6.761599706,78.92060234,Chickpea
20.56601874,14.25803981,6.654425315,83.75937135,Chickpea
17.22385224,15.82069268,6.129533877,76.57580954,Chickpea
19.69141713,19.44225438,8.829273328,91.76071648,Chickpea
17.84851658,19.09172907,8.621662982,76.32470713,Chickpea
18.8202251,16.1074793,8.204862075,89.73119396,Chickpea
17.47500984,16.54314829,6.18042747,93.35034262,Chickpea
18.72649425,17.58406365,7.978996755,81.20176515,Chickpea
18.65580107,16.17772668,7.863113671,81.70769297,Chickpea
18.2356751,19.68538502,6.967843048,83.74879344,Chickpea
18.81198127,15.21618225,6.206582193,77.5429424,Chickpea
18.65054116,17.80852431,8.868741443,77.92798682,Chickpea
20.36720401,16.89574311,8.766128654,82.2545577,Chickpea
18.38120357,16.63805158,8.736337905,70.52056697,Chickpea
17.17012591,17.30457712,8.081095263,72.78624223,Chickpea
19.37101121,15.77458129,6.138243973,85.24819851,Chickpea
17.92845928,14.27327988,7.496645259,85.37378769,Chickpea
19.45339934,18.23490739,8.380185271,75.6317566,Chickpea
19.12829388,14.92241479,6.289614016,89.61857826,Chickpea
19.1034283,17.26184541,6.586777189,75.49101167,Chickpea
17.48504075,16.96070581,6.89655198,86.05078037,Chickpea
19.40751744,18.98030507,7.806747656,80.25064637,Chickpea
20.18649426,19.63719995,7.150681303,78.26039559,Chickpea
17.30287885,15.15405941,6.64919573,75.57790384,Chickpea
17.50361137,15.48083156,7.778591618,72.9446671,Chickpea
18.17234999,14.70085967,6.358740355,90.7760707,Chickpea
17.57445618,16.71826572,8.255450758,77.81891424,Chickpea
20.93175255,18.91295403,6.456148474,78.06910795,Chickpea
19.71098332,17.63879418,6.613072145,85.57925437,Chickpea
19.07937684,17.86754927,8.165359297,69.40619137,Chickpea
18.54988627,16.02542689,7.64867466,76.32565249,Chickpea
18.19903647,17.41333199,6.545888558,80.6405403,Chickpea
18.88852533,14.99451145,7.104224797,80.1113384,Chickpea
18.49311205,14.72115044,7.358099622,91.94595352,Chickpea
19.48974337,17.17260319,6.4740245,87.51312796,Chickpea
17.25769499,18.74943955,7.840339389,94.00287214,Chickpea
19.62416326,18.71483156,7.064790365,88.4585692,Chickpea
20.67526473,19.85388984,7.599033472,84.78344008,Chickpea
20.02381489,16.63294455,6.715587232,68.97806542,Chickpea
20.1187446,14.44228303,6.81712422,88.68168643,Chickpea
20.65691793,15.84572566,7.985417393,65.23811143,Chickpea
19.2582557,14.2804191,7.545258424,65.78042032,Chickpea
17.927806,15.85622899,7.728998197,74.63872762,Chickpea
19.16288268,15.83500655,7.354973451,82.69766829,Chickpea
20.26942271,19.96978871,7.313122235,69.64449182,Chickpea
17.09104223,18.25142068,7.785039076,87.27444866,Chickpea
17.06579293,17.54024066,6.307004923,70.87150577,Chickpea
20.62767492,14.44008871,6.403982316,92.06630306,Chickpea
20.8248451,17.85057083,7.599279991,79.20509212,Chickpea
19.46210401,18.72831993,7.217018459,68.81405149,Chickpea
17.18248372,16.42891834,7.561108006,72.85017344,Chickpea
17.48911699,16.39055394,7.489545074,79.45758333,Chickpea
17.48395377,14.76014523,6.609696734,65.11365631,Chickpea
19.48316794,17.44534641,7.476800943,80.4986291,Chickpea
19.71359733,18.09665739,7.325451279,73.64476535,Chickpea
19.48649305,16.06240074,6.489389282,81.5284269,Chickpea
19.95264829,14.82633099,7.786366322,88.6810311,Chickpea
19.41789736,16.80472243,6.408437886,68.4951189,Chickpea
19.45591848,18.02235902,8.423873703,78.44910564,Chickpea
20.19137759,16.41998269,8.719960893,77.33795356,Chickpea
18.8392908,14.74071856,7.811997977,94.78189594,Chickpea
20.71219282,19.83643308,6.317153205,94.03659867,Chickpea
18.99424448,15.9362937,7.114405288,78.69707199,Chickpea
19.96837462,15.57324389,8.135900726,69.15759062,Chickpea
17.81564548,17.60756635,7.714153038,90.82097601,Chickpea
20.71424384,15.27824066,7.103798069,76.77888672,Chickpea
17.34150229,18.75626255,8.861479668,67.9545435,Chickpea
17.43732714,14.33847406,7.861128148,73.0926704,Chickpea
18.89780215,19.76182946,7.4526709,69.09512477,Chickpea
18.59190771,14.77959596,7.168096055,89.60982451,Chickpea
18.31561493,15.36143547,7.26311855,81.78710463,Chickpea
